"debateID","speakersN","congress","session","weekday","day","month","year","title","date"
5707,6,113,1,"Friday",13,"December",2013,"nomination of heather anne higginbottom to be deputy secretary of state for management and resources","2013-12-13"
5708,11,113,1,"Wednesday",30,"October",2013,"nomination of katherine archuleta to be director of the office of personnel management","2013-10-30"
5709,6,113,1,"Monday",17,"June",2013,"nomination of kenneth john gonzales to be united states district judge for the district of new mexico","2013-06-17"
5710,11,113,1,"Tuesday",30,"July",2013,"nomination of kent yoshiho hirozawa to be a member of the national labor relations board--continued","2013-07-30"
5711,13,113,2,"Tuesday",24,"June",2014,"nomination of leon rodriguez to be director of the united states citizenship and immigration services, department of homeland security","2014-06-24"
5712,6,113,1,"Tuesday",10,"December",2013,"nomination of melvin l. watt to be director of the federal housing finance agency--continued","2013-12-10"
5713,5,113,2,"Thursday",10,"April",2014,"nomination of michelle t. friedland to be united states circuit judge for the ninth circuit--continued","2014-04-10"
5714,19,113,2,"Thursday",10,"April",2014,"nomination of michelle t. friedland to be united states circuit judge for the ninth circuit--resumed","2014-04-10"
5715,6,113,2,"Thursday",1,"May",2014,"nomination of nancy l. moritz to be united states circuit judge for the tenth circuit","2014-05-01"
5716,8,113,2,"Monday",28,"July",2014,"nomination of pamela harris to be united states circuit judge for the fourth circuit","2014-07-28"
5717,10,113,2,"Thursday",24,"July",2014,"nomination of pamela harris to be united states circuit judge for the fourth circuit--continued","2014-07-24"
5718,6,113,2,"Thursday",8,"May",2014,"nomination of pamela k. hamamoto to be representative of the united international organizations in geneva, with the rank of ambassador","2014-05-08"
5719,14,113,1,"Wednesday",11,"December",2013,"nomination of patricia m. wald to be a member of the privacy and civil liberties oversight board","2013-12-11"
5720,8,113,2,"Tuesday",17,"June",2014,"nomination of peter joseph kadzik to be an assistant attorney general-- continued","2014-06-17"
5721,11,113,1,"Thursday",18,"July",2013,"nomination of regina mccarthy to be administrator of the environmental protection agency","2013-07-18"
5722,7,113,2,"Tuesday",29,"July",2014,"nomination of robert alan mcdonald to be secretary of veterans affairs--continued","2014-07-29"
5723,6,113,2,"Thursday",9,"January",2014,"nomination of robert leon wilkins to be united states circuit judge for the district of columbia circuit","2014-01-09"
5724,23,113,2,"Wednesday",14,"May",2014,"nomination of roy k.j. williams to be assistant secretary of commerce for economic development","2014-05-14"
5725,10,113,1,"Thursday",23,"May",2013,"nomination of srikanth srinivasan to be united states circuit judge for the district of columbia circuit","2013-05-23"
5726,22,113,2,"Wednesday",4,"June",2014,"nomination of sylvia mathews burwell to be secretary of health and human services--continued","2014-06-04"
5727,7,113,1,"Wednesday",17,"July",2013,"nomination of thomas edward perez to be secretary of labor","2013-07-17"
5728,6,113,1,"Thursday",11,"July",2013,"nominations","2013-07-11"
5729,5,113,1,"Thursday",12,"September",2013,"obamacare","2013-09-12"
5730,30,113,1,"Thursday",14,"November",2013,"obamacare","2013-11-14"
5731,5,113,1,"Wednesday",30,"January",2013,"paycheck fairness act","2013-01-30"
5732,17,113,2,"Wednesday",9,"April",2014,"paycheck fairness act--motion to proceed","2014-04-09"
5733,11,113,2,"Wednesday",10,"September",2014,"paycheck fairness act--motion to proceed","2014-09-10"
5734,6,113,2,"Thursday",11,"September",2014,"paycheck fairness act--motion to proceed","2014-09-11"
5735,20,113,2,"Tuesday",8,"April",2014,"paycheck fairness act--motion to proceed--continued","2014-04-08"
5736,14,113,1,"Thursday",1,"August",2013,"promoting energy savings in residential buildings and industry--motion to proceed--continued","2013-08-01"
5737,13,113,2,"Wednesday",10,"September",2014,"proposing an amendment to the constitution of the united states elections--motion to proceed","2014-09-10"
5738,6,113,2,"Tuesday",9,"September",2014,"proposing an amendment to the constitution of the united states elections--motion to proceed--continued","2014-09-09"
5739,14,113,2,"Monday",31,"March",2014,"protecting access to medicare act of 2014","2014-03-31"
5740,12,113,1,"Monday",30,"September",2013,"protecting military pay","2013-09-30"
5741,10,113,2,"Tuesday",1,"April",2014,"protecting volunteer firefighters and emergency responders act of 2014","2014-04-01"
5742,25,113,2,"Wednesday",2,"April",2014,"protecting volunteer firefighters and emergency responders act of 2014","2014-04-02"
5743,15,113,2,"Thursday",3,"April",2014,"protecting volunteer firefighters and emergency responders act of 2014","2014-04-03"
5744,6,113,2,"Thursday",3,"April",2014,"protecting volunteer firefighters and emergency responders act of 2014--continued","2014-04-03"
5745,9,113,2,"Thursday",27,"March",2014,"protecting volunteer firefighters and emergency responders act of 2014--motion to proceed--continued","2014-03-27"
5746,12,113,2,"Wednesday",16,"July",2014,"protect women's health from corporate interference act","2014-07-16"
5747,7,113,2,"Wednesday",16,"July",2014,"protect women's health from corporate interference act of 2014--motion to proceed--continued","2014-07-16"
5748,6,113,2,"Thursday",27,"March",2014,"providing for the costs of loan guarantees for ukraine","2014-03-27"
5749,10,113,1,"Tuesday",19,"March",2013,"recognition of the minority leader","2013-03-19"
5750,11,113,1,"Thursday",11,"July",2013,"recognition of the minority leader","2013-07-11"
5751,14,113,2,"Tuesday",4,"February",2014,"repealing section 403 of the bipartisan budget act of 2013--motion to proceed","2014-02-04"
5752,11,113,2,"Monday",10,"February",2014,"repealing section 403 of the bipartisan budget act of 2013--motion to proceed","2014-02-10"
5753,10,113,2,"Tuesday",11,"February",2014,"repealing section 403 of the bipartisan budget act of 2013--motion to proceed","2014-02-11"
5754,13,113,2,"Tuesday",11,"February",2014,"repealing section 403 of the bipartisan budget act of 2013--motion to proceed--continued","2014-02-11"
5755,8,113,1,"Wednesday",6,"March",2013,"reservation of leader time","2013-03-06"
5756,6,113,1,"Thursday",19,"September",2013,"responsible helium administration and storage act","2013-09-19"
5757,19,113,1,"Wednesday",17,"April",2013,"safe communities, safe schools act of 2013","2013-04-17"
5758,7,113,1,"Thursday",18,"April",2013,"safe communities, safe schools act of 2013","2013-04-18"
5759,8,113,1,"Tuesday",16,"April",2013,"safe communities, safe schools act of 2013--continued","2013-04-16"
5760,14,113,1,"Wednesday",17,"April",2013,"safe communities, safe schools act of 2013--continued","2013-04-17"
5761,7,113,1,"Monday",8,"April",2013,"safe communities, safe schools act of 2013--motion to proceed","2013-04-08"
5762,14,113,1,"Wednesday",10,"April",2013,"safe communities, safe schools act of 2013--motion to proceed","2013-04-10"
5763,8,113,1,"Thursday",11,"April",2013,"safe communities, safe schools act of 2013--motion to proceed","2013-04-11"
5764,6,113,1,"Tuesday",9,"April",2013,"safe communities, safe schools act of 2013--motion to proceed-- continued","2013-04-09"
5765,6,113,1,"Wednesday",27,"February",2013,"sequester impact","2013-02-27"
5766,6,113,1,"Thursday",28,"February",2013,"sequestration","2013-02-28"
5767,8,113,1,"Tuesday",19,"November",2013,"sexual assault in the military","2013-11-19"
5768,21,113,1,"Wednesday",24,"July",2013,"smarter solutions for students act","2013-07-24"
5769,29,113,2,"Thursday",16,"January",2014,"space launch liability indemnification extension act","2014-01-16"
5770,5,113,1,"Wednesday",23,"January",2013,"statements on introduced bills and joint resolutions","2013-01-23"
5771,7,113,1,"Tuesday",29,"January",2013,"statements on introduced bills and joint resolutions","2013-01-29"
5772,5,113,1,"Thursday",31,"January",2013,"statements on introduced bills and joint resolutions","2013-01-31"
5773,7,113,1,"Thursday",7,"February",2013,"statements on introduced bills and joint resolutions","2013-02-07"
5774,5,113,1,"Wednesday",13,"February",2013,"statements on introduced bills and joint resolutions","2013-02-13"
5775,8,113,1,"Thursday",14,"February",2013,"statements on introduced bills and joint resolutions","2013-02-14"
5776,8,113,1,"Thursday",28,"February",2013,"statements on introduced bills and joint resolutions","2013-02-28"
5777,6,113,1,"Wednesday",6,"March",2013,"statements on introduced bills and joint resolutions","2013-03-06"
5778,6,113,1,"Thursday",14,"March",2013,"statements on introduced bills and joint resolutions","2013-03-14"
5779,5,113,1,"Friday",22,"March",2013,"statements on introduced bills and joint resolutions","2013-03-22"
5780,7,113,1,"Thursday",11,"April",2013,"statements on introduced bills and joint resolutions","2013-04-11"
5781,7,113,1,"Thursday",25,"April",2013,"statements on introduced bills and joint resolutions","2013-04-25"
5782,6,113,1,"Tuesday",7,"May",2013,"statements on introduced bills and joint resolutions","2013-05-07"
5783,6,113,1,"Thursday",9,"May",2013,"statements on introduced bills and joint resolutions","2013-05-09"
5784,10,113,1,"Thursday",23,"May",2013,"statements on introduced bills and joint resolutions","2013-05-23"
5785,5,113,1,"Wednesday",26,"June",2013,"statements on introduced bills and joint resolutions","2013-06-26"
5786,5,113,1,"Tuesday",30,"July",2013,"statements on introduced bills and joint resolutions","2013-07-30"
5787,14,113,1,"Thursday",1,"August",2013,"statements on introduced bills and joint resolutions","2013-08-01"
5788,6,113,2,"Thursday",16,"January",2014,"statements on introduced bills and joint resolutions","2014-01-16"
5789,5,113,2,"Tuesday",1,"April",2014,"statements on introduced bills and joint resolutions","2014-04-01"
5790,5,113,2,"Tuesday",10,"June",2014,"statements on introduced bills and joint resolutions","2014-06-10"
5791,6,113,2,"Thursday",10,"July",2014,"statements on introduced bills and joint resolutions","2014-07-10"
5792,6,113,2,"Wednesday",23,"July",2014,"statements on introduced bills and joint resolutions","2014-07-23"
5793,5,113,2,"Tuesday",16,"September",2014,"statements on introduced bills and joint resolutions","2014-09-16"
5794,9,113,2,"Thursday",18,"September",2014,"statements on introduced bills and joint resolutions","2014-09-18"
5795,8,113,2,"Wednesday",7,"May",2014,"student loan debt","2014-05-07"
5796,15,113,1,"Thursday",27,"June",2013,"student loan rates","2013-06-27"
5797,12,113,2,"Monday",24,"March",2014,"support for the sovereignty, integrity, democracy, and economic stability of ukraine act of 2014--motion to proceed","2014-03-24"
5798,11,113,2,"Tuesday",25,"March",2014,"support for the sovereignty, integrity, democracy, and economic stability of ukraine--motion to proceed--continued","2014-03-25"
5799,14,113,1,"Wednesday",22,"May",2013,"supporting sanctions on iran","2013-05-22"
5800,10,113,1,"Tuesday",26,"February",2013,"syria","2013-02-26"
5801,21,113,2,"Wednesday",9,"July",2014,"terrorism risk insurance program authorization act--motion to proceed","2014-07-09"
5802,5,113,2,"Thursday",10,"July",2014,"terrorism risk insurance program authorization act--motion to proceed-- continued","2014-07-10"
5803,13,113,2,"Thursday",17,"July",2014,"terrorism risk insurance program reauthorization act","2014-07-17"
5804,5,113,1,"Thursday",24,"January",2013,"thanking our colleagues","2013-01-24"
5805,5,113,2,"Wednesday",30,"April",2014,"the minimum wage","2014-04-30"
5806,7,113,1,"Wednesday",24,"July",2013,"transportation, housing and urban development, and related agencies appropriations act, 2014","2013-07-24"
5807,13,113,1,"Thursday",25,"July",2013,"transportation, housing and urban development, and related agencies appropriations act, 2014","2013-07-25"
5808,8,113,1,"Wednesday",31,"July",2013,"transportation, housing and urban development and related agencies appropriations act, 2014","2013-07-31"
5809,8,113,1,"Tuesday",23,"July",2013,"transportation, housing and urban development and related agencies appropriations act, 2014--continued","2013-07-23"
5810,8,113,1,"Tuesday",23,"July",2013,"transportation, housing and urban development, and related agencies appropriations act, 2014--motion to proceed","2013-07-23"
5811,6,113,1,"Thursday",18,"July",2013,"transportation, housing and urban development, and related agencies appropriations act, 2014--motion to proceed--continued","2013-07-18"
5812,16,113,1,"Wednesday",6,"March",2013,"unanimous consent request--executive calendar","2013-03-06"
5813,5,113,1,"Thursday",11,"July",2013,"unanimous consent request--executive calendar","2013-07-11"
5814,6,113,1,"Wednesday",8,"May",2013,"unanimous consent request--h. con. res. 25","2013-05-08"
5815,7,113,1,"Tuesday",21,"May",2013,"unanimous consent request--h. con. res. 25","2013-05-21"
5816,8,113,1,"Thursday",3,"October",2013,"unanimous consent request--h.j. res. 72","2013-10-03"
5817,6,113,1,"Friday",4,"October",2013,"unanimous consent request--h.j. res. 73","2013-10-04"
5818,7,113,1,"Tuesday",23,"April",2013,"unanimous consent request--s. 16","2013-04-23"
5819,5,113,1,"Monday",8,"July",2013,"unleashing opportunities","2013-07-08"
5820,23,113,2,"Wednesday",30,"July",2014,"usa freedom act","2014-07-30"
5821,6,113,2,"Thursday",27,"March",2014,"venezuela","2014-03-27"
5822,5,113,2,"Thursday",31,"July",2014,"veterans access, choice, and accountability act of 2014--conference report","2014-07-31"
5823,10,113,1,"Thursday",7,"February",2013,"violence against women reauthorization act of 2013","2013-02-07"
5824,10,113,1,"Monday",11,"February",2013,"violence against women reauthorization act of 2013","2013-02-11"
5825,6,113,1,"Tuesday",12,"February",2013,"violence against women reauthorization act of 2013","2013-02-12"
5826,18,113,1,"Thursday",7,"February",2013,"violence against women reauthorization act of 2013--continued","2013-02-07"
5827,6,113,1,"Wednesday",8,"May",2013,"water resources development act of 2013","2013-05-08"
5828,8,113,1,"Thursday",9,"May",2013,"water resources development act of 2013","2013-05-09"
5829,19,113,1,"Wednesday",15,"May",2013,"water resources development act of 2013","2013-05-15"
5830,12,113,1,"Tuesday",7,"May",2013,"water resources development act of 2013--continued","2013-05-07"
